sample_id,task,layer,position,clean_mean_logprob,corrupt_mean_logprob,patched_mean_logprob,recovery_mean
1,strategyqa,8,5,-2.46661376953125,-1.8743430376052856,-1.8836455345153809,0.015706494624358715
1,strategyqa,16,0,-2.46661376953125,-1.8743430376052856,-1.8720115423202515,-0.003936536449839274
1,strategyqa,16,1,-2.46661376953125,-1.8743430376052856,-2.0024478435516357,0.21629434176616888
1,strategyqa,16,2,-2.46661376953125,-1.8743430376052856,-1.9229979515075684,0.08214978742164589
1,strategyqa,16,3,-2.46661376953125,-1.8743430376052856,-1.9143794775009155,0.06759820874724003
1,strategyqa,16,4,-2.46661376953125,-1.8743430376052856,-1.8602385520935059,-0.023814254174027685
1,strategyqa,16,5,-2.46661376953125,-1.8743430376052856,-1.8890889883041382,0.024897314948983465
1,strategyqa,23,0,-2.46661376953125,-1.8743430376052856,-1.881493091583252,0.012072273224507098
1,strategyqa,23,1,-2.46661376953125,-1.8743430376052856,-1.942713975906372,0.11543865967028674
1,strategyqa,23,2,-2.46661376953125,-1.8743430376052856,-1.9110475778579712,0.061972572497469715
1,strategyqa,23,3,-2.46661376953125,-1.8743430376052856,-1.8807626962661743,0.01083906129955745
1,strategyqa,23,4,-2.46661376953125,-1.8743430376052856,-1.865689992904663,-0.014609948424403487
1,strategyqa,23,5,-2.46661376953125,-1.8743430376052856,-1.8751145601272583,0.0013026517999468138
1,strategyqa,31,0,-2.46661376953125,-1.8743430376052856,-1.8743430376052856,-0.0
1,strategyqa,31,1,-2.46661376953125,-1.8743430376052856,-1.8743430376052856,-0.0
1,strategyqa,31,2,-2.46661376953125,-1.8743430376052856,-1.8743430376052856,-0.0
1,strategyqa,31,3,-2.46661376953125,-1.8743430376052856,-1.8743430376052856,-0.0
1,strategyqa,31,4,-2.46661376953125,-1.8743430376052856,-1.8743430376052856,-0.0
1,strategyqa,31,5,-2.46661376953125,-1.8743430376052856,-1.8743430376052856,-0.0
2,strategyqa,0,0,-2.5742592811584473,-1.7846014499664307,-2.075110912322998,0.36789284492621505
2,strategyqa,0,1,-2.5742592811584473,-1.7846014499664307,-1.5953381061553955,-0.23967766636609183
2,strategyqa,0,2,-2.5742592811584473,-1.7846014499664307,-1.5825049877166748,-0.25592915922074205
2,strategyqa,0,3,-2.5742592811584473,-1.7846014499664307,-1.8563519716262817,0.09086280124667304
2,strategyqa,0,4,-2.5742592811584473,-1.7846014499664307,-1.8539063930511475,0.08776579073211549
2,strategyqa,0,5,-2.5742592811584473,-1.7846014499664307,-1.9246857166290283,0.1773986946031073
2,strategyqa,8,0,-2.5742592811584473,-1.7846014499664307,-1.7918107509613037,0.009129651858561155
2,strategyqa,8,1,-2.5742592811584473,-1.7846014499664307,-1.9030755758285522,0.15003223254761244
2,strategyqa,8,2,-2.5742592811584473,-1.7846014499664307,-1.6753090620040894,-0.13840474320555776
2,strategyqa,8,3,-2.5742592811584473,-1.7846014499664307,-1.8745625019073486,0.11392409411600402
2,strategyqa,8,4,-2.5742592811584473,-1.7846014499664307,-1.7957830429077148,0.014160048366778876
2,strategyqa,8,5,-2.5742592811584473,-1.7846014499664307,-1.7802239656448364,-0.005543520502318675
2,strategyqa,16,0,-2.5742592811584473,-1.7846014499664307,-1.7874174118041992,0.0035660532476177596
2,strategyqa,16,1,-2.5742592811584473,-1.7846014499664307,-1.8982645273208618,0.14393965880418014
2,strategyqa,16,2,-2.5742592811584473,-1.7846014499664307,-1.813452959060669,0.036536723020973695
2,strategyqa,16,3,-2.5742592811584473,-1.7846014499664307,-1.8209388256072998,0.046016609556296904
2,strategyqa,16,4,-2.5742592811584473,-1.7846014499664307,-1.7896218299865723,0.006357665162567705
2,strategyqa,16,5,-2.5742592811584473,-1.7846014499664307,-1.7731008529663086,-0.014564025950837174
2,strategyqa,23,0,-2.5742592811584473,-1.7846014499664307,-1.7966428995132446,0.015248946092418825
2,strategyqa,23,1,-2.5742592811584473,-1.7846014499664307,-1.8314416408538818,0.05931707333278133
2,strategyqa,23,2,-2.5742592811584473,-1.7846014499664307,-1.8116259574890137,0.03422306066922576
2,strategyqa,23,3,-2.5742592811584473,-1.7846014499664307,-1.7988473176956177,0.01804055800736877
2,strategyqa,23,4,-2.5742592811584473,-1.7846014499664307,-1.7929868698120117,0.010619055014136332
2,strategyqa,23,5,-2.5742592811584473,-1.7846014499664307,-1.77694571018219,-0.009695009127730934
2,strategyqa,31,0,-2.5742592811584473,-1.7846014499664307,-1.7846014499664307,-0.0
2,strategyqa,31,1,-2.5742592811584473,-1.7846014499664307,-1.7846014499664307,-0.0
2,strategyqa,31,2,-2.5742592811584473,-1.7846014499664307,-1.7846014499664307,-0.0
2,strategyqa,31,3,-2.5742592811584473,-1.7846014499664307,-1.7846014499664307,-0.0
2,strategyqa,31,4,-2.5742592811584473,-1.7846014499664307,-1.7846014499664307,-0.0
2,strategyqa,31,5,-2.5742592811584473,-1.7846014499664307,-1.7846014499664307,-0.0
3,strategyqa,0,0,-2.6765265464782715,-1.9515752792358398,-2.11751127243042,0.22889262076152145
3,strategyqa,0,1,-2.6765265464782715,-1.9515752792358398,-1.8813908100128174,-0.09681267329611928
3,strategyqa,0,2,-2.6765265464782715,-1.9515752792358398,-2.0577337741851807,0.14643535532739999
3,strategyqa,0,3,-2.6765265464782715,-1.9515752792358398,-1.9884092807769775,0.050808935322419896
3,strategyqa,0,4,-2.6765265464782715,-1.9515752792358398,-1.9376802444458008,-0.019166853841861002
3,strategyqa,0,5,-2.6765265464782715,-1.9515752792358398,-1.9794533252716064,0.038455062678019306
3,strategyqa,8,0,-2.6765265464782715,-1.9515752792358398,-1.9509090185165405,-0.0009190420909588292
3,strategyqa,8,1,-2.6765265464782715,-1.9515752792358398,-2.15939998626709,0.2866740418132017
3,strategyqa,8,2,-2.6765265464782715,-1.9515752792358398,-1.9527846574783325,0.0016682200774337666
3,strategyqa,8,3,-2.6765265464782715,-1.9515752792358398,-1.9940359592437744,0.05857039295227438
3,strategyqa,8,4,-2.6765265464782715,-1.9515752792358398,-1.9369232654571533,-0.020211032993335067
3,strategyqa,8,5,-2.6765265464782715,-1.9515752792358398,-1.9506927728652954,-0.0012173320091909488
3,strategyqa,16,0,-2.6765265464782715,-1.9515752792358398,-1.949459195137024,-0.002918932931939556
3,strategyqa,16,1,-2.6765265464782715,-1.9515752792358398,-2.0525550842285156,0.13929185443002418
3,strategyqa,16,2,-2.6765265464782715,-1.9515752792358398,-2.0190353393554688,0.09305461497678254
3,strategyqa,16,3,-2.6765265464782715,-1.9515752792358398,-1.9731251001358032,0.029725889409357744
3,strategyqa,16,4,-2.6765265464782715,-1.9515752792358398,-1.948777675628662,-0.0038590230435895157
3,strategyqa,16,5,-2.6765265464782715,-1.9515752792358398,-1.9697307348251343,0.025043691431551034
3,strategyqa,23,0,-2.6765265464782715,-1.9515752792358398,-1.9551775455474854,0.004968977259723367
3,strategyqa,23,1,-2.6765265464782715,-1.9515752792358398,-2.046361207962036,0.13074800240604154
3,strategyqa,23,2,-2.6765265464782715,-1.9515752792358398,-1.9627792835235596,0.015454838067786102
3,strategyqa,23,3,-2.6765265464782715,-1.9515752792358398,-1.9497989416122437,-0.0024502855962385962
3,strategyqa,23,4,-2.6765265464782715,-1.9515752792358398,-1.9435713291168213,-0.01104067347846801
3,strategyqa,23,5,-2.6765265464782715,-1.9515752792358398,-1.9658209085464478,0.01965046500477206
3,strategyqa,31,0,-2.6765265464782715,-1.9515752792358398,-1.9515752792358398,-0.0
3,strategyqa,31,1,-2.6765265464782715,-1.9515752792358398,-1.9515752792358398,-0.0
3,strategyqa,31,2,-2.6765265464782715,-1.9515752792358398,-1.9515752792358398,-0.0
3,strategyqa,31,3,-2.6765265464782715,-1.9515752792358398,-1.9515752792358398,-0.0
3,strategyqa,31,4,-2.6765265464782715,-1.9515752792358398,-1.9515752792358398,-0.0
3,strategyqa,31,5,-2.6765265464782715,-1.9515752792358398,-1.9515752792358398,-0.0
4,strategyqa,0,0,-2.6349387168884277,-1.718268632888794,-2.0858843326568604,0.40103381815889116
4,strategyqa,0,1,-2.6349387168884277,-1.718268632888794,-1.5868604183197021,-0.14335388303419655
4,strategyqa,0,2,-2.6349387168884277,-1.718268632888794,-1.8981634378433228,0.19624814866008236
4,strategyqa,0,3,-2.6349387168884277,-1.718268632888794,-1.927255392074585,0.22798470803561383
4,strategyqa,0,4,-2.6349387168884277,-1.718268632888794,-1.6565978527069092,-0.06727696466930741
4,strategyqa,0,5,-2.6349387168884277,-1.718268632888794,-1.8986999988555908,0.19683348577044193
4,strategyqa,8,0,-2.6349387168884277,-1.718268632888794,-1.728846549987793,0.011539503032803544
4,strategyqa,8,1,-2.6349387168884277,-1.718268632888794,-1.9633376598358154,0.2673470356436218
4,strategyqa,8,2,-2.6349387168884277,-1.718268632888794,-1.7183758020401,0.00011691136685476127
4,strategyqa,8,3,-2.6349387168884277,-1.718268632888794,-1.745550513267517,0.02976194069441613
4,strategyqa,8,4,-2.6349387168884277,-1.718268632888794,-1.7671762704849243,0.053353588148389704
4,strategyqa,8,5,-2.6349387168884277,-1.718268632888794,-1.7458815574645996,0.03012307847612433
4,strategyqa,16,0,-2.6349387168884277,-1.718268632888794,-1.7193742990493774,0.001206176782622815
4,strategyqa,16,1,-2.6349387168884277,-1.718268632888794,-1.7587151527404785,0.044123312191492715
4,strategyqa,16,2,-2.6349387168884277,-1.718268632888794,-1.8100111484527588,0.100082372236362
4,strategyqa,16,3,-2.6349387168884277,-1.718268632888794,-1.7024801969528198,-0.017223684271796606
4,strategyqa,16,4,-2.6349387168884277,-1.718268632888794,-1.7424523830413818,0.026382174828800568
4,strategyqa,16,5,-2.6349387168884277,-1.718268632888794,-1.7310752868652344,0.013970843316136823
4,strategyqa,23,0,-2.6349387168884277,-1.718268632888794,-1.7303029298782349,0.013128275189493888
4,strategyqa,23,1,-2.6349387168884277,-1.718268632888794,-1.758475422859192,0.04386178965673752
4,strategyqa,23,2,-2.6349387168884277,-1.718268632888794,-1.7642090320587158,0.05011661280647439
4,strategyqa,23,3,-2.6349387168884277,-1.718268632888794,-1.72028648853302,0.002201288884038425
4,strategyqa,23,4,-2.6349387168884277,-1.718268632888794,-1.7170653343200684,-0.00131268446833366
4,strategyqa,23,5,-2.6349387168884277,-1.718268632888794,-1.7288506031036377,0.01154392459728971
4,strategyqa,31,0,-2.6349387168884277,-1.718268632888794,-1.718268632888794,-0.0
4,strategyqa,31,1,-2.6349387168884277,-1.718268632888794,-1.718268632888794,-0.0
4,strategyqa,31,2,-2.6349387168884277,-1.718268632888794,-1.718268632888794,-0.0
4,strategyqa,31,3,-2.6349387168884277,-1.718268632888794,-1.718268632888794,-0.0
4,strategyqa,31,4,-2.6349387168884277,-1.718268632888794,-1.718268632888794,-0.0
4,strategyqa,31,5,-2.6349387168884277,-1.718268632888794,-1.718268632888794,-0.0
5,strategyqa,0,0,-2.7011830806732178,-1.8810142278671265,-2.037919521331787,0.19130852731229275
5,strategyqa,0,1,-2.7011830806732178,-1.8810142278671265,-1.7743324041366577,-0.1300730022436259
5,strategyqa,0,2,-2.7011830806732178,-1.8810142278671265,-1.9195797443389893,0.04702143565941417
5,strategyqa,0,3,-2.7011830806732178,-1.8810142278671265,-1.8827693462371826,0.0021399476284069316
5,strategyqa,0,4,-2.7011830806732178,-1.8810142278671265,-1.8768972158432007,-0.005019712782358336
5,strategyqa,0,5,-2.7011830806732178,-1.8810142278671265,-1.910508155822754,0.03596080028438797
5,strategyqa,8,0,-2.7011830806732178,-1.8810142278671265,-1.8884997367858887,0.009126790153539118
5,strategyqa,8,1,-2.7011830806732178,-1.8810142278671265,-2.0741028785705566,0.23542548878448585
5,strategyqa,8,2,-2.7011830806732178,-1.8810142278671265,-1.8094162940979004,-0.08729657849993899
5,strategyqa,8,3,-2.7011830806732178,-1.8810142278671265,-1.9124181270599365,0.038289553996426
5,strategyqa,8,4,-2.7011830806732178,-1.8810142278671265,-1.8820642232894897,0.001280218617877352
5,strategyqa,8,5,-2.7011830806732178,-1.8810142278671265,-1.879693627357483,-0.0016101568856545531
5,strategyqa,16,0,-2.7011830806732178,-1.8810142278671265,-1.8826863765716553,0.00203878593925586
5,strategyqa,16,1,-2.7011830806732178,-1.8810142278671265,-1.9668569564819336,0.10466470333243631
5,strategyqa,16,2,-2.7011830806732178,-1.8810142278671265,-1.9187127351760864,0.04596432507723638
5,strategyqa,16,3,-2.7011830806732178,-1.8810142278671265,-1.9331899881362915,0.06361587705606211
5,strategyqa,16,4,-2.7011830806732178,-1.8810142278671265,-1.8768621683120728,-0.0050624448751893925
5,strategyqa,16,5,-2.7011830806732178,-1.8810142278671265,-1.8765232563018799,-0.005475667119810794
5,strategyqa,23,0,-2.7011830806732178,-1.8810142278671265,-1.8892052173614502,0.00998695520583228
5,strategyqa,23,1,-2.7011830806732178,-1.8810142278671265,-1.9342410564422607,0.06489740379923022
5,strategyqa,23,2,-2.7011830806732178,-1.8810142278671265,-1.9032988548278809,0.027170779719588842
5,strategyqa,23,3,-2.7011830806732178,-1.8810142278671265,-1.8903477191925049,0.011379963293222896
5,strategyqa,23,4,-2.7011830806732178,-1.8810142278671265,-1.8847812414169312,0.004592973243065885
5,strategyqa,23,5,-2.7011830806732178,-1.8810142278671265,-1.881555199623108,0.0006595858410453477
5,strategyqa,31,0,-2.7011830806732178,-1.8810142278671265,-1.8810142278671265,-0.0
5,strategyqa,31,1,-2.7011830806732178,-1.8810142278671265,-1.8810142278671265,-0.0
5,strategyqa,31,2,-2.7011830806732178,-1.8810142278671265,-1.8810142278671265,-0.0
5,strategyqa,31,3,-2.7011830806732178,-1.8810142278671265,-1.8810142278671265,-0.0
5,strategyqa,31,4,-2.7011830806732178,-1.8810142278671265,-1.8810142278671265,-0.0
5,strategyqa,31,5,-2.7011830806732178,-1.8810142278671265,-1.8810142278671265,-0.0
6,strategyqa,0,0,-2.8561203479766846,-2.1546621322631836,-2.213852882385254,0.08438243310856043
6,strategyqa,0,1,-2.8561203479766846,-2.1546621322631836,-2.0613324642181396,-0.13305093202254578
6,strategyqa,0,2,-2.8561203479766846,-2.1546621322631836,-2.3022451400756836,0.21039458461018823
6,strategyqa,0,3,-2.8561203479766846,-2.1546621322631836,-2.375277519226074,0.3145096673842281
6,strategyqa,0,4,-2.8561203479766846,-2.1546621322631836,-2.3078417778015137,0.2183731607822887
6,strategyqa,0,5,-2.8561203479766846,-2.1546621322631836,-2.1109628677368164,-0.062297745140664065
6,strategyqa,8,0,-2.8561203479766846,-2.1546621322631836,-2.157047986984253,0.003401278510445994
6,strategyqa,8,1,-2.8561203479766846,-2.1546621322631836,-2.4575583934783936,0.4318094203589985
6,strategyqa,8,2,-2.8561203479766846,-2.1546621322631836,-2.14231276512146,-0.01760527860553324
6,strategyqa,8,3,-2.8561203479766846,-2.1546621322631836,-2.279967784881592,0.1786359495088539
6,strategyqa,8,4,-2.8561203479766846,-2.1546621322631836,-2.3033502101898193,0.21196997442690826
6,strategyqa,8,5,-2.8561203479766846,-2.1546621322631836,-2.0028347969055176,-0.21644530511013424
6,strategyqa,16,0,-2.8561203479766846,-2.1546621322631836,-2.150031566619873,-0.006601342183459787
6,strategyqa,16,1,-2.8561203479766846,-2.1546621322631836,-2.273815155029297,0.16986475002443607
6,strategyqa,16,2,-2.8561203479766846,-2.1546621322631836,-2.245417356491089,0.1293808005789767
6,strategyqa,16,3,-2.8561203479766846,-2.1546621322631836,-2.1766815185546875,0.031390874199135624
6,strategyqa,16,4,-2.8561203479766846,-2.1546621322631836,-2.171499729156494,0.024003706501920352
6,strategyqa,16,5,-2.8561203479766846,-2.1546621322631836,-2.1091818809509277,-0.06483672290353322
6,strategyqa,23,0,-2.8561203479766846,-2.1546621322631836,-2.1567435264587402,0.0029672390722687643
6,strategyqa,23,1,-2.8561203479766846,-2.1546621322631836,-2.3149232864379883,0.2284685714265644
6,strategyqa,23,2,-2.8561203479766846,-2.1546621322631836,-2.209521770477295,0.07820799267478788
6,strategyqa,23,3,-2.8561203479766846,-2.1546621322631836,-2.153752565383911,-0.0012966800756821692
6,strategyqa,23,4,-2.8561203479766846,-2.1546621322631836,-2.155380964279175,0.0010247681332062229
6,strategyqa,23,5,-2.8561203479766846,-2.1546621322631836,-2.143773317337036,-0.015523112906023682
6,strategyqa,31,0,-2.8561203479766846,-2.1546621322631836,-2.1546621322631836,-0.0
6,strategyqa,31,1,-2.8561203479766846,-2.1546621322631836,-2.1546621322631836,-0.0
6,strategyqa,31,2,-2.8561203479766846,-2.1546621322631836,-2.1546621322631836,-0.0
6,strategyqa,31,3,-2.8561203479766846,-2.1546621322631836,-2.1546621322631836,-0.0
6,strategyqa,31,4,-2.8561203479766846,-2.1546621322631836,-2.1546621322631836,-0.0
6,strategyqa,31,5,-2.8561203479766846,-2.1546621322631836,-2.1546621322631836,-0.0
7,strategyqa,0,0,-2.426067352294922,-1.8083066940307617,-2.0786304473876953,0.4375865541395584
7,strategyqa,0,1,-2.426067352294922,-1.8083066940307617,-1.6896392107009888,-0.19209297915497792
7,strategyqa,0,2,-2.426067352294922,-1.8083066940307617,-2.024761438369751,0.350386100097511
7,strategyqa,0,3,-2.426067352294922,-1.8083066940307617,-1.9649690389633179,0.2535971583375539
7,strategyqa,0,4,-2.426067352294922,-1.8083066940307617,-1.8689286708831787,0.09813182018433535
7,strategyqa,0,5,-2.426067352294922,-1.8083066940307617,-1.8583282232284546,0.08097234639054446
7,strategyqa,8,0,-2.426067352294922,-1.8083066940307617,-1.8173978328704834,0.014716280270144733
7,strategyqa,8,1,-2.426067352294922,-1.8083066940307617,-2.003176689147949,0.3154457890199884
7,strategyqa,8,2,-2.426067352294922,-1.8083066940307617,-1.8822537660598755,0.11970181693653838
7,strategyqa,8,3,-2.426067352294922,-1.8083066940307617,-1.771872878074646,-0.05897723666680738
7,strategyqa,8,4,-2.426067352294922,-1.8083066940307617,-1.8512297868728638,0.06948175310730985
7,strategyqa,8,5,-2.426067352294922,-1.8083066940307617,-1.8116414546966553,0.0053981435613677685
7,strategyqa,16,0,-2.426067352294922,-1.8083066940307617,-1.8024970293045044,-0.009404394311262537
7,strategyqa,16,1,-2.426067352294922,-1.8083066940307617,-1.8553048372268677,0.07607824054213488
7,strategyqa,16,2,-2.426067352294922,-1.8083066940307617,-1.8790115118026733,0.11445341811684578
7,strategyqa,16,3,-2.426067352294922,-1.8083066940307617,-1.8796749114990234,0.11552729632228698
7,strategyqa,16,4,-2.426067352294922,-1.8083066940307617,-1.801313042640686,-0.01132097262868245
7,strategyqa,16,5,-2.426067352294922,-1.8083066940307617,-1.787339210510254,-0.033941112272891046
7,strategyqa,23,0,-2.426067352294922,-1.8083066940307617,-1.8079935312271118,-0.0005069322633771763
7,strategyqa,23,1,-2.426067352294922,-1.8083066940307617,-1.8899850845336914,0.13221688809806362
7,strategyqa,23,2,-2.426067352294922,-1.8083066940307617,-1.8317067623138428,0.037878858662869976
7,strategyqa,23,3,-2.426067352294922,-1.8083066940307617,-1.81791090965271,0.015546823270363753
7,strategyqa,23,4,-2.426067352294922,-1.8083066940307617,-1.8245755434036255,0.026335198621954083
7,strategyqa,23,5,-2.426067352294922,-1.8083066940307617,-1.8037405014038086,-0.00739152394990459
7,strategyqa,31,0,-2.426067352294922,-1.8083066940307617,-1.8083066940307617,-0.0
7,strategyqa,31,1,-2.426067352294922,-1.8083066940307617,-1.8083066940307617,-0.0
7,strategyqa,31,2,-2.426067352294922,-1.8083066940307617,-1.8083066940307617,-0.0
7,strategyqa,31,3,-2.426067352294922,-1.8083066940307617,-1.8083066940307617,-0.0
7,strategyqa,31,4,-2.426067352294922,-1.8083066940307617,-1.8083066940307617,-0.0
7,strategyqa,31,5,-2.426067352294922,-1.8083066940307617,-1.8083066940307617,-0.0
0,mmlu,0,0,-2.6208999156951904,-1.5194958448410034,-2.153110980987549,0.5752794625209109
0,mmlu,0,1,-2.6208999156951904,-1.5194958448410034,-1.3870354890823364,-0.1202649967133208
0,mmlu,0,2,-2.6208999156951904,-1.5194958448410034,-1.5378018617630005,0.016620618692653043
0,mmlu,0,3,-2.6208999156951904,-1.5194958448410034,-1.4200472831726074,-0.09029253223496314
0,mmlu,0,4,-2.6208999156951904,-1.5194958448410034,-1.4681105613708496,-0.04665434357514741
0,mmlu,0,5,-2.6208999156951904,-1.5194958448410034,-1.546345829963684,0.02437796089280561
0,mmlu,8,0,-2.6208999156951904,-1.5194958448410034,-1.5331884622573853,0.012431965618287816
0,mmlu,8,1,-2.6208999156951904,-1.5194958448410034,-1.7821983098983765,0.23851597646520004
0,mmlu,8,2,-2.6208999156951904,-1.5194958448410034,-1.6254773139953613,0.0962239680432671
0,mmlu,8,3,-2.6208999156951904,-1.5194958448410034,-1.5236684083938599,0.0037884040028147705
0,mmlu,8,4,-2.6208999156951904,-1.5194958448410034,-1.5199052095413208,0.0003716753141439324
0,mmlu,8,5,-2.6208999156951904,-1.5194958448410034,-1.561687707901001,0.0383073429266966
0,mmlu,16,0,-2.6208999156951904,-1.5194958448410034,-1.5288716554641724,0.008512598560693151
0,mmlu,16,1,-2.6208999156951904,-1.5194958448410034,-1.720969557762146,0.18292443262365574
0,mmlu,16,2,-2.6208999156951904,-1.5194958448410034,-1.6177822351455688,0.08923735965558365
0,mmlu,16,3,-2.6208999156951904,-1.5194958448410034,-1.530526876449585,0.010015426672774835
0,mmlu,16,4,-2.6208999156951904,-1.5194958448410034,-1.5298982858657837,0.009444709162151376
0,mmlu,16,5,-2.6208999156951904,-1.5194958448410034,-1.5595481395721436,0.036364760358771356
0,mmlu,23,0,-2.6208999156951904,-1.5194958448410034,-1.5278236865997314,0.007561114085841867
0,mmlu,23,1,-2.6208999156951904,-1.5194958448410034,-1.7517728805541992,0.2108917553227966
0,mmlu,23,2,-2.6208999156951904,-1.5194958448410034,-1.5492284297943115,0.02699516554374167
0,mmlu,23,3,-2.6208999156951904,-1.5194958448410034,-1.5081679821014404,-0.010284929157404536
0,mmlu,23,4,-2.6208999156951904,-1.5194958448410034,-1.5436956882476807,0.021971812404531364
0,mmlu,23,5,-2.6208999156951904,-1.5194958448410034,-1.5248723030090332,0.004881458457543825
0,mmlu,31,0,-2.6208999156951904,-1.5194958448410034,-1.5194958448410034,-0.0
0,mmlu,31,1,-2.6208999156951904,-1.5194958448410034,-1.5194958448410034,-0.0
0,mmlu,31,2,-2.6208999156951904,-1.5194958448410034,-1.5194958448410034,-0.0
0,mmlu,31,3,-2.6208999156951904,-1.5194958448410034,-1.5194958448410034,-0.0
0,mmlu,31,4,-2.6208999156951904,-1.5194958448410034,-1.5194958448410034,-0.0
0,mmlu,31,5,-2.6208999156951904,-1.5194958448410034,-1.5194958448410034,-0.0
1,mmlu,0,0,-2.592331647872925,-1.6402989625930786,-2.1199893951416016,0.5038592109325658
1,mmlu,0,1,-2.592331647872925,-1.6402989625930786,-1.4928115606307983,-0.1549184243271135
1,mmlu,0,2,-2.592331647872925,-1.6402989625930786,-1.5989652872085571,-0.04341623607863209
1,mmlu,0,3,-2.592331647872925,-1.6402989625930786,-1.4692339897155762,-0.17968393030965937
1,mmlu,0,4,-2.592331647872925,-1.6402989625930786,-1.60423743724823,-0.037878453419940124
1,mmlu,0,5,-2.592331647872925,-1.6402989625930786,-1.6242042779922485,-0.01690560105628634
1,mmlu,8,0,-2.592331647872925,-1.6402989625930786,-1.647326111793518,0.00738120590070488
1,mmlu,8,1,-2.592331647872925,-1.6402989625930786,-1.8963721990585327,0.2689752601087798
1,mmlu,8,2,-2.592331647872925,-1.6402989625930786,-1.742607593536377,0.10746336086965201
1,mmlu,8,3,-2.592331647872925,-1.6402989625930786,-1.6542021036148071,0.014603638491338276
1,mmlu,8,4,-2.592331647872925,-1.6402989625930786,-1.6305509805679321,-0.010239125481991577
1,mmlu,8,5,-2.592331647872925,-1.6402989625930786,-1.6690212488174438,0.0301694332244662
1,mmlu,16,0,-2.592331647872925,-1.6402989625930786,-1.6464745998382568,0.0064867912683384725
1,mmlu,16,1,-2.592331647872925,-1.6402989625930786,-1.8233027458190918,0.19222426706333368
1,mmlu,16,2,-2.592331647872925,-1.6402989625930786,-1.715104579925537,0.0785746322314722
1,mmlu,16,3,-2.592331647872925,-1.6402989625930786,-1.650623083114624,0.01084429220720883
1,mmlu,16,4,-2.592331647872925,-1.6402989625930786,-1.6392005681991577,-0.0011537360244468814
1,mmlu,16,5,-2.592331647872925,-1.6402989625930786,-1.6745713949203491,0.03599921853228017
1,mmlu,23,0,-2.592331647872925,-1.6402989625930786,-1.6510499715805054,0.011292689071062128
1,mmlu,23,1,-2.592331647872925,-1.6402989625930786,-1.8152481317520142,0.18376382838699307
1,mmlu,23,2,-2.592331647872925,-1.6402989625930786,-1.6550357341766357,0.015479270792071622
1,mmlu,23,3,-2.592331647872925,-1.6402989625930786,-1.6356346607208252,-0.004899308598712082
1,mmlu,23,4,-2.592331647872925,-1.6402989625930786,-1.6576725244522095,0.018248913414682925
1,mmlu,23,5,-2.592331647872925,-1.6402989625930786,-1.6352912187576294,-0.005260054581611091
1,mmlu,31,0,-2.592331647872925,-1.6402989625930786,-1.6402989625930786,-0.0
1,mmlu,31,1,-2.592331647872925,-1.6402989625930786,-1.6402989625930786,-0.0
1,mmlu,31,2,-2.592331647872925,-1.6402989625930786,-1.6402989625930786,-0.0
1,mmlu,31,3,-2.592331647872925,-1.6402989625930786,-1.6402989625930786,-0.0
1,mmlu,31,4,-2.592331647872925,-1.6402989625930786,-1.6402989625930786,-0.0
1,mmlu,31,5,-2.592331647872925,-1.6402989625930786,-1.6402989625930786,-0.0
2,mmlu,0,0,-2.0856661796569824,-1.614346981048584,-1.927729845046997,0.6649058039068959
2,mmlu,0,1,-2.0856661796569824,-1.614346981048584,-1.368033528327942,-0.522604338363348
2,mmlu,0,2,-2.0856661796569824,-1.614346981048584,-1.6137627363204956,-0.0012395946148795697
2,mmlu,0,3,-2.0856661796569824,-1.614346981048584,-1.6360164880752563,0.04597628857558937
2,mmlu,0,4,-2.0856661796569824,-1.614346981048584,-1.567468523979187,-0.09946222899986051
2,mmlu,0,5,-2.0856661796569824,-1.614346981048584,-1.586746096611023,-0.05856091817321187
2,mmlu,8,0,-2.0856661796569824,-1.614346981048584,-1.6142655611038208,-0.00017274905569531648
2,mmlu,8,1,-2.0856661796569824,-1.614346981048584,-1.7723795175552368,0.3352983292983562
2,mmlu,8,2,-2.0856661796569824,-1.614346981048584,-1.7001872062683105,0.18212758422413394
2,mmlu,8,3,-2.0856661796569824,-1.614346981048584,-1.6451313495635986,0.06531533037283621
2,mmlu,8,4,-2.0856661796569824,-1.614346981048584,-1.625887155532837,0.02448483907121641
2,mmlu,8,5,-2.0856661796569824,-1.614346981048584,-1.5784881114959717,-0.07608192159221869
2,mmlu,16,0,-2.0856661796569824,-1.614346981048584,-1.6235965490341187,0.01962484916611318
2,mmlu,16,1,-2.0856661796569824,-1.614346981048584,-1.7176508903503418,0.21918035971921607
2,mmlu,16,2,-2.0856661796569824,-1.614346981048584,-1.5977593660354614,-0.03519401588995052
2,mmlu,16,3,-2.0856661796569824,-1.614346981048584,-1.6262234449386597,0.025198345785881836
2,mmlu,16,4,-2.0856661796569824,-1.614346981048584,-1.6130141019821167,-0.0028279753905261105
2,mmlu,16,5,-2.0856661796569824,-1.614346981048584,-1.6049866676330566,-0.01985981823308382
2,mmlu,23,0,-2.0856661796569824,-1.614346981048584,-1.6162947416305542,0.004132572212307139
2,mmlu,23,1,-2.0856661796569824,-1.614346981048584,-1.7376428842544556,0.2615974613083567
2,mmlu,23,2,-2.0856661796569824,-1.614346981048584,-1.6025794744491577,-0.024967170622037738
2,mmlu,23,3,-2.0856661796569824,-1.614346981048584,-1.624990701675415,0.022582828970442205
