sample_id,mode,layer,clean_dla,corrupt_dla,delta_dla
9,plain,18,4.087033271789551,4.098012447357178,-0.010979175567626953
9,plain,19,5.39793062210083,5.387497425079346,0.010433197021484375
9,plain,20,5.89984655380249,5.869424819946289,0.030421733856201172
9,plain,21,5.143370628356934,5.116803169250488,0.026567459106445312
9,plain,22,4.829736232757568,4.787721157073975,0.04201507568359375
9,plain,23,5.765649795532227,5.732723712921143,0.032926082611083984
9,plain,24,4.793147563934326,4.73602819442749,0.05711936950683594
9,plain,25,5.908402442932129,5.859179973602295,0.049222469329833984
9,plain,26,5.802124977111816,5.770717620849609,0.03140735626220703
9,plain,27,4.780878067016602,4.767025470733643,0.013852596282958984
9,plain,28,5.578911304473877,5.557983875274658,0.02092742919921875
9,plain,29,7.513456344604492,7.502040863037109,0.011415481567382812
9,plain,30,10.32369327545166,10.329977035522461,-0.006283760070800781
9,plain,31,13.102316856384277,13.114845275878906,-0.012528419494628906
9,plain,32,44.955177307128906,44.93235778808594,0.02281951904296875
10,anchored,0,3.212005615234375,3.212005615234375,0.0
10,anchored,1,-0.07161307334899902,-0.07078742980957031,-0.0008256435394287109
10,anchored,2,0.45583319664001465,0.4544839859008789,0.0013492107391357422
10,anchored,3,-0.10688209533691406,-0.10625100135803223,-0.0006310939788818359
10,anchored,4,0.6997487545013428,0.6956686973571777,0.004080057144165039
10,anchored,5,0.8896358013153076,0.8838365077972412,0.005799293518066406
10,anchored,6,-0.4263823628425598,-0.42996150255203247,0.0035791397094726562
10,anchored,7,1.9713807106018066,1.965900182723999,0.005480527877807617
10,anchored,8,2.3948564529418945,2.399758815765381,-0.004902362823486328
10,anchored,9,2.8268325328826904,2.8357746601104736,-0.008942127227783203
10,anchored,10,3.2900025844573975,3.303082227706909,-0.013079643249511719
10,anchored,11,2.313493013381958,2.317902088165283,-0.004409074783325195
10,anchored,12,2.8945069313049316,2.902829170227051,-0.00832223892211914
10,anchored,13,6.129251003265381,6.111141204833984,0.018109798431396484
10,anchored,14,8.454177856445312,8.452864646911621,0.0013132095336914062
10,anchored,15,6.7304863929748535,6.732283115386963,-0.001796722412109375
10,anchored,16,7.037654876708984,7.023293972015381,0.014360904693603516
10,anchored,17,3.739746570587158,3.708975315093994,0.030771255493164062
10,anchored,18,3.4726009368896484,3.421143054962158,0.051457881927490234
10,anchored,19,6.036471366882324,5.9868903160095215,0.049581050872802734
10,anchored,20,5.3746337890625,5.326893329620361,0.04774045944213867
10,anchored,21,4.233342170715332,4.179844379425049,0.0534977912902832
10,anchored,22,3.738853931427002,3.7002100944519043,0.038643836975097656
10,anchored,23,3.7992584705352783,3.764982223510742,0.03427624702453613
10,anchored,24,2.8333725929260254,2.812157154083252,0.021215438842773438
10,anchored,25,4.931130409240723,4.9245476722717285,0.006582736968994141
10,anchored,26,5.6906280517578125,5.661839962005615,0.028788089752197266
10,anchored,27,5.019174575805664,5.00786828994751,0.011306285858154297
10,anchored,28,7.379112243652344,7.352973937988281,0.0261383056640625
10,anchored,29,7.7579426765441895,7.726357936859131,0.031584739685058594
10,anchored,30,11.024465560913086,10.989662170410156,0.03480339050292969
10,anchored,31,12.867664337158203,12.853485107421875,0.014179229736328125
10,anchored,32,45.568946838378906,45.53539276123047,0.0335540771484375
10,plain,0,3.212005615234375,3.212005615234375,0.0
10,plain,1,-0.7725893259048462,-0.7698829174041748,-0.0027064085006713867
10,plain,2,-0.6332091093063354,-0.632025957107544,-0.001183152198791504
10,plain,3,-1.7360117435455322,-1.7324092388153076,-0.0036025047302246094
10,plain,4,-0.8708003759384155,-0.8723975419998169,0.0015971660614013672
10,plain,5,1.9055358171463013,1.9033615589141846,0.0021742582321166992
10,plain,6,1.6074904203414917,1.6124926805496216,-0.005002260208129883
10,plain,7,3.11185884475708,3.1134281158447266,-0.0015692710876464844
10,plain,8,2.091606378555298,2.092885732650757,-0.0012793540954589844
10,plain,9,1.0223746299743652,1.0425288677215576,-0.020154237747192383
10,plain,10,4.8731913566589355,4.897659778594971,-0.024468421936035156
10,plain,11,5.281512260437012,5.3105974197387695,-0.029085159301757812
10,plain,12,1.0920650959014893,1.1088080406188965,-0.016742944717407227
10,plain,13,2.860995292663574,2.8852458000183105,-0.024250507354736328
10,plain,14,3.7598717212677,3.7643628120422363,-0.004491090774536133
10,plain,15,3.6314785480499268,3.654782295227051,-0.023303747177124023
10,plain,16,5.823302745819092,5.849878787994385,-0.02657604217529297
10,plain,17,3.856088161468506,3.8560266494750977,6.151199340820312e-05
10,plain,18,3.6746859550476074,3.662273406982422,0.012412548065185547
10,plain,19,3.505222797393799,3.474297523498535,0.030925273895263672
10,plain,20,3.780914783477783,3.7537918090820312,0.027122974395751953
10,plain,21,3.4858577251434326,3.437624216079712,0.0482335090637207
10,plain,22,3.011601448059082,3.00589656829834,0.0057048797607421875
10,plain,23,4.049018383026123,4.038928031921387,0.010090351104736328
10,plain,24,3.9300804138183594,3.9206650257110596,0.009415388107299805
10,plain,25,5.0348734855651855,5.038149833679199,-0.003276348114013672
10,plain,26,5.0971479415893555,5.096362590789795,0.0007853507995605469
10,plain,27,4.667115211486816,4.658103942871094,0.009011268615722656
10,plain,28,5.5531005859375,5.519514083862305,0.03358650207519531
10,plain,29,6.903808116912842,6.887237548828125,0.016570568084716797
10,plain,30,9.988004684448242,9.984272956848145,0.0037317276000976562
10,plain,31,13.688693046569824,13.714336395263672,-0.025643348693847656
10,plain,32,44.05607986450195,44.06669235229492,-0.01061248779296875
11,anchored,0,3.212005615234375,3.212005615234375,0.0
11,anchored,1,-0.1301426887512207,-0.11634886264801025,-0.01379382610321045
11,anchored,2,0.20269989967346191,0.21305394172668457,-0.010354042053222656
11,anchored,3,0.7833404541015625,0.7844252586364746,-0.0010848045349121094
11,anchored,4,1.1809923648834229,1.1732537746429443,0.007738590240478516
11,anchored,5,0.799115002155304,0.7861737012863159,0.012941300868988037
11,anchored,6,-1.1896233558654785,-1.1947181224822998,0.005094766616821289
11,anchored,7,1.730003833770752,1.7175899744033813,0.012413859367370605
11,anchored,8,2.8976500034332275,2.9049625396728516,-0.0073125362396240234
11,anchored,9,2.970000743865967,2.966752767562866,0.003247976303100586
11,anchored,10,4.229256629943848,4.224034309387207,0.005222320556640625
11,anchored,11,3.3022170066833496,3.247645616531372,0.05457139015197754
11,anchored,12,4.411487102508545,4.341753005981445,0.06973409652709961
11,anchored,13,6.319448947906494,6.243535041809082,0.07591390609741211
11,anchored,14,8.466147422790527,8.438965797424316,0.027181625366210938
11,anchored,15,6.3698649406433105,6.363323211669922,0.006541728973388672
11,anchored,16,7.75579833984375,7.773085594177246,-0.017287254333496094
11,anchored,17,5.195487976074219,5.2184600830078125,-0.02297210693359375
11,anchored,18,5.245307922363281,5.263262748718262,-0.01795482635498047
11,anchored,19,6.796258926391602,6.744403839111328,0.05185508728027344
11,anchored,20,6.187440872192383,6.153413772583008,0.034027099609375
11,anchored,21,4.065110206604004,4.0603928565979,0.004717350006103516
11,anchored,22,4.106297492980957,4.095373630523682,0.01092386245727539
11,anchored,23,4.2829437255859375,4.279356002807617,0.0035877227783203125
11,anchored,24,3.0822196006774902,3.0724258422851562,0.009793758392333984
11,anchored,25,4.096642017364502,4.053895950317383,0.04274606704711914
11,anchored,26,3.502734899520874,3.446880578994751,0.05585432052612305
11,anchored,27,4.017560005187988,3.965853452682495,0.051706552505493164
11,anchored,28,7.197539329528809,7.108159065246582,0.08938026428222656
11,anchored,29,8.14267349243164,8.057684898376465,0.08498859405517578
11,anchored,30,11.329280853271484,11.2516508102417,0.07763004302978516
11,anchored,31,13.642752647399902,13.588155746459961,0.054596900939941406
11,anchored,32,45.43589401245117,45.3191032409668,0.116790771484375
11,plain,0,3.212005615234375,3.212005615234375,0.0
11,plain,1,-0.5716320276260376,-0.5580414533615112,-0.013590574264526367
11,plain,2,-1.211364984512329,-1.203603744506836,-0.007761240005493164
11,plain,3,-1.0173060894012451,-1.0237956047058105,0.00648951530456543
11,plain,4,-0.9685465097427368,-0.9778618812561035,0.0093153715133667
11,plain,5,1.4064226150512695,1.382866382598877,0.023556232452392578
11,plain,6,0.608140230178833,0.6047677397727966,0.003372490406036377
11,plain,7,2.346956253051758,2.3432161808013916,0.003740072250366211
11,plain,8,3.8659400939941406,3.8674159049987793,-0.0014758110046386719
11,plain,9,2.986400604248047,3.0139307975769043,-0.027530193328857422
11,plain,10,5.208359241485596,5.207416534423828,0.0009427070617675781
11,plain,11,5.8564453125,5.80001163482666,0.056433677673339844
11,plain,12,2.7538580894470215,2.746248245239258,0.007609844207763672
11,plain,13,3.9768505096435547,3.9582629203796387,0.018587589263916016
11,plain,14,4.23497200012207,4.184821128845215,0.05015087127685547
11,plain,15,3.361374855041504,3.3295910358428955,0.0317838191986084
11,plain,16,5.890994071960449,5.856513023376465,0.034481048583984375
11,plain,17,3.50809383392334,3.4983649253845215,0.00972890853881836
11,plain,18,5.047506332397461,4.996718406677246,0.050787925720214844
11,plain,19,4.702980995178223,4.688961029052734,0.014019966125488281
11,plain,20,3.997894048690796,3.996804714202881,0.001089334487915039
11,plain,21,3.7567241191864014,3.7515854835510254,0.0051386356353759766
11,plain,22,4.239934921264648,4.252869606018066,-0.012934684753417969
11,plain,23,4.285658836364746,4.239270210266113,0.04638862609863281
11,plain,24,2.8862764835357666,2.9393200874328613,-0.05304360389709473
11,plain,25,4.016747951507568,4.0789289474487305,-0.06218099594116211
11,plain,26,3.9935410022735596,4.052947998046875,-0.05940699577331543
11,plain,27,3.850220203399658,3.8426597118377686,0.0075604915618896484
11,plain,28,6.306709289550781,6.234494209289551,0.07221508026123047
11,plain,29,7.9880900382995605,7.993391513824463,-0.005301475524902344
11,plain,30,10.304546356201172,10.242040634155273,0.06250572204589844
11,plain,31,13.577695846557617,13.609760284423828,-0.03206443786621094
11,plain,32,44.88853073120117,44.930084228515625,-0.041553497314453125
12,anchored,0,3.212005615234375,3.212005615234375,0.0
12,anchored,1,-0.35198187828063965,-0.3606126308441162,0.008630752563476562
12,anchored,2,0.22361969947814941,0.22126269340515137,0.002357006072998047
12,anchored,3,0.2324894666671753,0.24439573287963867,-0.011906266212463379
12,anchored,4,0.032030463218688965,0.036888718605041504,-0.004858255386352539
12,anchored,5,0.4765716791152954,0.46664613485336304,0.009925544261932373
12,anchored,6,-0.723797082901001,-0.7520628571510315,0.028265774250030518
12,anchored,7,1.9396002292633057,1.9175186157226562,0.022081613540649414
12,anchored,8,2.862370491027832,2.863158941268921,-0.0007884502410888672
12,anchored,9,3.090297222137451,3.0998294353485107,-0.00953221321105957
12,anchored,10,3.7111618518829346,3.7112317085266113,-6.985664367675781e-05
12,anchored,11,3.6636152267456055,3.6678872108459473,-0.004271984100341797
12,anchored,12,2.6272904872894287,2.6382453441619873,-0.010954856872558594
12,anchored,13,6.273634910583496,6.234704971313477,0.03892993927001953
12,anchored,14,7.718067169189453,7.6961989402771,0.021868228912353516
12,anchored,15,5.967240333557129,5.957775115966797,0.009465217590332031
12,anchored,16,6.445838451385498,6.4691362380981445,-0.023297786712646484
12,anchored,17,3.3824880123138428,3.416767120361328,-0.03427910804748535
12,anchored,18,4.047042369842529,4.092856407165527,-0.04581403732299805
12,anchored,19,4.769068717956543,4.796577453613281,-0.02750873565673828
12,anchored,20,4.532217502593994,4.547408580780029,-0.015191078186035156
12,anchored,21,3.227499008178711,3.210099697113037,0.017399311065673828
12,anchored,22,3.6135687828063965,3.58943510055542,0.024133682250976562
12,anchored,23,4.852359294891357,4.803231716156006,0.04912757873535156
12,anchored,24,4.133938789367676,4.047718048095703,0.08622074127197266
12,anchored,25,5.668852806091309,5.564708709716797,0.10414409637451172
12,anchored,26,4.8631205558776855,4.735555171966553,0.1275653839111328
12,anchored,27,4.509378433227539,4.402429580688477,0.1069488525390625
12,anchored,28,7.30322265625,7.192431449890137,0.11079120635986328
12,anchored,29,7.273573398590088,7.161502361297607,0.11207103729248047
12,anchored,30,10.609030723571777,10.595109939575195,0.013920783996582031
12,anchored,31,12.817708969116211,12.677227020263672,0.14048194885253906
12,anchored,32,45.376861572265625,45.25135803222656,0.1255035400390625
12,plain,0,3.212005615234375,3.212005615234375,0.0
12,plain,1,-0.8629634380340576,-0.8742654323577881,0.011301994323730469
12,plain,2,-1.3570725917816162,-1.3633370399475098,0.006264448165893555
12,plain,3,-0.9827878475189209,-0.9802725315093994,-0.0025153160095214844
12,plain,4,-1.4323606491088867,-1.4277089834213257,-0.004651665687561035
12,plain,5,1.0375194549560547,1.0411417484283447,-0.003622293472290039
12,plain,6,1.301093578338623,1.297861099243164,0.0032324790954589844
12,plain,7,2.2799072265625,2.2888410091400146,-0.008933782577514648
12,plain,8,3.319301128387451,3.321751594543457,-0.0024504661560058594
12,plain,9,2.4289462566375732,2.5001518726348877,-0.07120561599731445
12,plain,10,4.042970180511475,4.0915727615356445,-0.04860258102416992
12,plain,11,4.611843109130859,4.6685471534729,-0.056704044342041016
12,plain,12,0.24826979637145996,0.313692569732666,-0.06542277336120605
12,plain,13,2.8925750255584717,2.9037680625915527,-0.011193037033081055
12,plain,14,3.213984489440918,3.1745071411132812,0.03947734832763672
12,plain,15,3.743360996246338,3.60469126701355,0.13866972923278809
12,plain,16,5.844071388244629,5.80555534362793,0.03851604461669922
12,plain,17,3.780726432800293,3.7581160068511963,0.02261042594909668
12,plain,18,4.724625587463379,4.640839576721191,0.0837860107421875
12,plain,19,4.620826244354248,4.491943836212158,0.12888240814208984
12,plain,20,4.2334818840026855,4.176408290863037,0.05707359313964844
12,plain,21,4.5731401443481445,4.508613109588623,0.06452703475952148
12,plain,22,3.965271472930908,3.9040818214416504,0.06118965148925781
12,plain,23,4.924516201019287,4.830964088439941,0.0935521125793457
12,plain,24,4.171820640563965,4.11439323425293,0.057427406311035156
12,plain,25,5.585302829742432,5.50109338760376,0.08420944213867188
12,plain,26,5.928949356079102,5.851608753204346,0.07734060287475586
12,plain,27,4.681643486022949,4.613800525665283,0.06784296035766602
12,plain,28,6.85387659072876,6.7760820388793945,0.07779455184936523
12,plain,29,8.38722038269043,8.310585021972656,0.07663536071777344
12,plain,30,10.942266464233398,10.913783073425293,0.02848339080810547
12,plain,31,14.641687393188477,14.549362182617188,0.09232521057128906
12,plain,32,44.86951446533203,44.75045394897461,0.11906051635742188
13,anchored,0,3.212005615234375,3.212005615234375,0.0
13,anchored,1,-0.3897545337677002,-0.39760589599609375,0.007851362228393555
13,anchored,2,-0.06866955757141113,-0.0753028392791748,0.006633281707763672
13,anchored,3,0.06666731834411621,0.06203341484069824,0.004633903503417969
13,anchored,4,0.9090919494628906,0.899524450302124,0.009567499160766602
13,anchored,5,0.5371156334877014,0.5296100974082947,0.007505536079406738
13,anchored,6,-0.7486869096755981,-0.7561788558959961,0.007491946220397949
13,anchored,7,1.5193047523498535,1.5048648118972778,0.014439940452575684
13,anchored,8,2.8524580001831055,2.8508455753326416,0.0016124248504638672
13,anchored,9,3.5092501640319824,3.5199475288391113,-0.010697364807128906
13,anchored,10,4.5326972007751465,4.540441513061523,-0.007744312286376953
13,anchored,11,4.099277973175049,4.091857433319092,0.007420539855957031
13,anchored,12,2.6454129219055176,2.682952404022217,-0.03753948211669922
13,anchored,13,4.684329032897949,4.685547351837158,-0.0012183189392089844
13,anchored,14,8.012438774108887,8.011533737182617,0.0009050369262695312
13,anchored,15,5.845332145690918,5.830679893493652,0.014652252197265625
13,anchored,16,7.364137172698975,7.353212833404541,0.010924339294433594
13,anchored,17,4.677828788757324,4.6844682693481445,-0.0066394805908203125
13,anchored,18,3.8672382831573486,3.8691139221191406,-0.0018756389617919922
13,anchored,19,5.6342387199401855,5.62388277053833,0.010355949401855469
13,anchored,20,5.676387786865234,5.660870552062988,0.015517234802246094
13,anchored,21,3.529785633087158,3.497300624847412,0.032485008239746094
13,anchored,22,2.9433529376983643,2.922926425933838,0.020426511764526367
13,anchored,23,2.789884567260742,2.7733936309814453,0.016490936279296875
13,anchored,24,2.348278045654297,2.317189931869507,0.03108811378479004
13,anchored,25,3.951883316040039,3.9299521446228027,0.021931171417236328
13,anchored,26,3.7540016174316406,3.737022876739502,0.016978740692138672
13,anchored,27,3.558349609375,3.5391416549682617,0.01920795440673828
13,anchored,28,6.177155494689941,6.157808303833008,0.019347190856933594
13,anchored,29,7.306471824645996,7.288081645965576,0.018390178680419922
13,anchored,30,10.53011703491211,10.524988174438477,0.0051288604736328125
13,anchored,31,13.274307250976562,13.279078483581543,-0.004771232604980469
13,anchored,32,45.00932693481445,45.006065368652344,0.003261566162109375
13,plain,0,3.212005615234375,3.212005615234375,0.0
13,plain,1,-1.3203125,-1.327439785003662,0.007127285003662109
13,plain,2,-1.8962600231170654,-1.901239275932312,0.004979252815246582
13,plain,3,-1.6755781173706055,-1.6786099672317505,0.0030318498611450195
13,plain,4,-1.3530824184417725,-1.3566917181015015,0.003609299659729004
13,plain,5,1.4825718402862549,1.4891976118087769,-0.006625771522521973
13,plain,6,1.7984342575073242,1.7983616590499878,7.259845733642578e-05
13,plain,7,3.5263190269470215,3.5323197841644287,-0.0060007572174072266
13,plain,8,2.98726224899292,2.989501714706421,-0.0022394657135009766
13,plain,9,3.526120901107788,3.567037582397461,-0.04091668128967285
13,plain,10,5.797412872314453,5.8613972663879395,-0.06398439407348633
13,plain,11,5.303065299987793,5.342459678649902,-0.039394378662109375
13,plain,12,1.4370145797729492,1.4894981384277344,-0.052483558654785156
13,plain,13,3.18505597114563,3.2288079261779785,-0.04375195503234863
13,plain,14,4.572628021240234,4.601811408996582,-0.029183387756347656
13,plain,15,3.5368165969848633,3.520589828491211,0.016226768493652344
13,plain,16,6.904902935028076,6.9136128425598145,-0.008709907531738281
13,plain,17,4.61406135559082,4.597938537597656,0.016122817993164062
13,plain,18,4.43820858001709,4.433917045593262,0.004291534423828125
13,plain,19,4.206236839294434,4.201206207275391,0.005030632019042969
13,plain,20,4.326504230499268,4.318127155303955,0.0083770751953125
13,plain,21,3.3124444484710693,3.3142337799072266,-0.0017893314361572266
13,plain,22,3.1423912048339844,3.159848928451538,-0.01745772361755371
13,plain,23,3.573406934738159,3.5529890060424805,0.02041792869567871
13,plain,24,2.908353805541992,2.888331890106201,0.020021915435791016
13,plain,25,4.223283767700195,4.186311721801758,0.0369720458984375
13,plain,26,4.12979793548584,4.114348411560059,0.01544952392578125
13,plain,27,3.2075693607330322,3.1731667518615723,0.03440260887145996
13,plain,28,4.735869407653809,4.7580413818359375,-0.022171974182128906
13,plain,29,5.93892765045166,5.914032936096191,0.02489471435546875
13,plain,30,9.148990631103516,9.13165283203125,0.017337799072265625
13,plain,31,12.310164451599121,12.317935943603516,-0.007771492004394531
13,plain,32,43.573707580566406,43.59837341308594,-0.02466583251953125
14,anchored,0,3.212005615234375,3.212005615234375,0.0
14,anchored,1,0.029974937438964844,0.023824691772460938,0.006150245666503906
14,anchored,2,0.29317212104797363,0.2871420383453369,0.006030082702636719
14,anchored,3,0.3860156536102295,0.38407623767852783,0.0019394159317016602
14,anchored,4,1.6219805479049683,1.621704339981079,0.00027620792388916016
14,anchored,5,1.0991429090499878,1.0965136289596558,0.0026292800903320312
14,anchored,6,-0.7121961712837219,-0.7149029970169067,0.0027068257331848145
14,anchored,7,2.45147705078125,2.44939923286438,0.002077817916870117
14,anchored,8,3.2155303955078125,3.2155394554138184,-9.059906005859375e-06
14,anchored,9,2.9643123149871826,2.967521905899048,-0.0032095909118652344
14,anchored,10,4.278186798095703,4.287836074829102,-0.009649276733398438
14,anchored,11,3.9258625507354736,3.9234354496002197,0.0024271011352539062
14,anchored,12,3.2702131271362305,3.29691481590271,-0.026701688766479492
14,anchored,13,4.714953422546387,4.724575042724609,-0.009621620178222656
14,anchored,14,7.2543416023254395,7.270247936248779,-0.015906333923339844
14,anchored,15,5.446549415588379,5.467172145843506,-0.020622730255126953
14,anchored,16,7.771946907043457,7.771249294281006,0.0006976127624511719
14,anchored,17,4.054969787597656,4.067833423614502,-0.012863636016845703
14,anchored,18,4.007601261138916,4.010491371154785,-0.0028901100158691406
14,anchored,19,5.449820518493652,5.439513206481934,0.01030731201171875
14,anchored,20,4.612064361572266,4.599039077758789,0.013025283813476562
14,anchored,21,2.7594242095947266,2.728916645050049,0.030507564544677734
14,anchored,22,2.8243930339813232,2.78397274017334,0.0404202938079834
14,anchored,23,2.9999265670776367,2.9530274868011475,0.04689908027648926
14,anchored,24,2.9459736347198486,2.902358055114746,0.04361557960510254
14,anchored,25,4.057167053222656,4.007501125335693,0.04966592788696289
14,anchored,26,3.8303005695343018,3.7981340885162354,0.032166481018066406
14,anchored,27,3.713841438293457,3.683953285217285,0.029888153076171875
14,anchored,28,6.815808296203613,6.794083595275879,0.021724700927734375
14,anchored,29,7.464698314666748,7.446892261505127,0.017806053161621094
14,anchored,30,10.230264663696289,10.215320587158203,0.014944076538085938
14,anchored,31,12.823799133300781,12.803796768188477,0.020002365112304688
14,anchored,32,45.31174850463867,45.291786193847656,0.019962310791015625
14,plain,0,3.212005615234375,3.212005615234375,0.0
14,plain,1,-0.7171990871429443,-0.7255920171737671,0.008392930030822754
14,plain,2,-1.2880656719207764,-1.294789433479309,0.006723761558532715
14,plain,3,-1.7680643796920776,-1.7756149768829346,0.007550597190856934
14,plain,4,-1.2242586612701416,-1.229851484298706,0.005592823028564453
14,plain,5,1.6619105339050293,1.6597942113876343,0.0021163225173950195
14,plain,6,0.8524705171585083,0.8456629514694214,0.006807565689086914
14,plain,7,3.8451015949249268,3.837127447128296,0.00797414779663086
14,plain,8,3.0659899711608887,3.0689783096313477,-0.0029883384704589844
14,plain,9,2.79360032081604,2.800524950027466,-0.006924629211425781
14,plain,10,6.237154483795166,6.251734256744385,-0.01457977294921875
14,plain,11,6.033243179321289,6.030818462371826,0.0024247169494628906
14,plain,12,2.8944246768951416,2.9138689041137695,-0.01944422721862793
14,plain,13,4.405127048492432,4.439208984375,-0.03408193588256836
14,plain,14,4.88490104675293,4.890985488891602,-0.006084442138671875
14,plain,15,4.01799201965332,4.0569000244140625,-0.03890800476074219
14,plain,16,6.462067127227783,6.507040023803711,-0.044972896575927734
14,plain,17,3.0018622875213623,3.033565044403076,-0.03170275688171387
14,plain,18,3.8755593299865723,3.9104175567626953,-0.03485822677612305
14,plain,19,3.842160224914551,3.8614206314086914,-0.019260406494140625
14,plain,20,2.6955647468566895,2.6942691802978516,0.0012955665588378906
14,plain,21,2.1236636638641357,2.1057324409484863,0.017931222915649414
14,plain,22,2.3172194957733154,2.30930233001709,0.007917165756225586
14,plain,23,2.3919260501861572,2.3656463623046875,0.026279687881469727
14,plain,24,1.677170991897583,1.6455172300338745,0.031653761863708496
14,plain,25,3.0401039123535156,3.0238680839538574,0.016235828399658203
14,plain,26,2.657261848449707,2.6400511264801025,0.017210721969604492
14,plain,27,2.467973232269287,2.452592611312866,0.015380620956420898
14,plain,28,3.8805456161499023,3.887860059738159,-0.007314443588256836
14,plain,29,5.299555778503418,5.300089359283447,-0.0005335807800292969
14,plain,30,8.552401542663574,8.545571327209473,0.0068302154541015625
14,plain,31,11.888263702392578,11.889212608337402,-0.0009489059448242188
14,plain,32,44.348140716552734,44.35356903076172,-0.005428314208984375
15,anchored,0,3.212005615234375,3.212005615234375,0.0
15,anchored,1,-0.2690556049346924,-0.2651388645172119,-0.003916740417480469
15,anchored,2,0.43352484703063965,0.43111324310302734,0.0024116039276123047
15,anchored,3,0.6234709024429321,0.6155580282211304,0.007912874221801758
15,anchored,4,1.4849811792373657,1.4836419820785522,0.0013391971588134766
15,anchored,5,0.9001145362854004,0.8916864395141602,0.008428096771240234
15,anchored,6,-0.49487102031707764,-0.4930266737937927,-0.0018443465232849121
15,anchored,7,2.6175589561462402,2.609002113342285,0.008556842803955078
15,anchored,8,2.902096748352051,2.897019624710083,0.0050771236419677734
15,anchored,9,3.0602333545684814,3.066516637802124,-0.006283283233642578
15,anchored,10,3.0100855827331543,3.0175187587738037,-0.007433176040649414
15,anchored,11,3.6973750591278076,3.6878156661987305,0.009559392929077148
15,anchored,12,3.2468905448913574,3.277268886566162,-0.030378341674804688
15,anchored,13,5.2441511154174805,5.267141819000244,-0.022990703582763672
15,anchored,14,7.321134567260742,7.332946300506592,-0.01181173324584961
15,anchored,15,5.876720905303955,5.887120246887207,-0.010399341583251953
15,anchored,16,7.413454532623291,7.364554405212402,0.04890012741088867
15,anchored,17,3.854116439819336,3.8202502727508545,0.033866167068481445
15,anchored,18,3.7436039447784424,3.71012544631958,0.033478498458862305
15,anchored,19,5.9925408363342285,5.957531452178955,0.03500938415527344
15,anchored,20,5.390101909637451,5.390339374542236,-0.00023746490478515625
15,anchored,21,3.545588254928589,3.5396604537963867,0.0059278011322021484
15,anchored,22,3.2476601600646973,3.248683452606201,-0.0010232925415039062
15,anchored,23,2.9415416717529297,2.9635586738586426,-0.02201700210571289
15,anchored,24,2.572188138961792,2.5788326263427734,-0.006644487380981445
15,anchored,25,3.749709367752075,3.7789511680603027,-0.02924180030822754
15,anchored,26,3.326390266418457,3.3289952278137207,-0.002604961395263672
15,anchored,27,3.507418632507324,3.502800464630127,0.004618167877197266
15,anchored,28,6.875544548034668,6.888644218444824,-0.01309967041015625
15,anchored,29,7.6767988204956055,7.683206081390381,-0.006407260894775391
15,anchored,30,10.920713424682617,10.904083251953125,0.016630172729492188
15,anchored,31,13.399099349975586,13.35684871673584,0.042250633239746094
15,anchored,32,45.156429290771484,45.117713928222656,0.038715362548828125
15,plain,0,3.212005615234375,3.212005615234375,0.0
15,plain,1,-1.0588362216949463,-1.0504770278930664,-0.008359193801879883
15,plain,2,-0.8048150539398193,-0.805300235748291,0.0004851818084716797
15,plain,3,-1.0886743068695068,-1.0956826210021973,0.00700831413269043
15,plain,4,-1.0224331617355347,-1.0241856575012207,0.0017524957656860352
15,plain,5,1.8655604124069214,1.858640432357788,0.006919980049133301
15,plain,6,1.1527931690216064,1.1616337299346924,-0.008840560913085938
15,plain,7,3.4955334663391113,3.508096694946289,-0.012563228607177734
15,plain,8,2.9695322513580322,2.9718637466430664,-0.0023314952850341797
15,plain,9,2.4975295066833496,2.4940345287323,0.0034949779510498047
15,plain,10,5.538907051086426,5.566888809204102,-0.02798175811767578
15,plain,11,5.602090358734131,5.663903713226318,-0.0618133544921875
15,plain,12,1.3377900123596191,1.4603865146636963,-0.12259650230407715
15,plain,13,2.9537081718444824,3.033147096633911,-0.07943892478942871
15,plain,14,4.153183937072754,4.15167236328125,0.0015115737915039062
15,plain,15,3.421113967895508,3.402419090270996,0.01869487762451172
15,plain,16,5.599303722381592,5.556700229644775,0.042603492736816406
15,plain,17,3.317483901977539,3.277787685394287,0.03969621658325195
15,plain,18,3.4809889793395996,3.4549989700317383,0.025990009307861328
15,plain,19,3.8698503971099854,3.82875919342041,0.041091203689575195
15,plain,20,3.800276279449463,3.7679238319396973,0.032352447509765625
15,plain,21,3.5577521324157715,3.5024590492248535,0.05529308319091797
15,plain,22,3.272022008895874,3.2039926052093506,0.06802940368652344
15,plain,23,3.396879196166992,3.3324782848358154,0.06440091133117676
15,plain,24,3.2450664043426514,3.206719398498535,0.03834700584411621
15,plain,25,4.497812271118164,4.446073055267334,0.05173921585083008
15,plain,26,3.980534553527832,3.9660980701446533,0.014436483383178711
15,plain,27,3.11318039894104,3.1002912521362305,0.01288914680480957
15,plain,28,4.650539875030518,4.63987398147583,0.0106658935546875
15,plain,29,6.320906639099121,6.309774398803711,0.011132240295410156
15,plain,30,9.339921951293945,9.330177307128906,0.009744644165039062
15,plain,31,12.939239501953125,12.966772079467773,-0.027532577514648438
15,plain,32,44.50105667114258,44.534149169921875,-0.033092498779296875
16,anchored,0,3.212005615234375,3.212005615234375,0.0
16,anchored,1,-0.28093600273132324,-0.27370011806488037,-0.007235884666442871
